Version checked: updated 
Download setup initialized...
newcards.ydk downloaded from repository 
Download setup done. Downloading newcards.ydk...
101105022 downloaded [10744/11672]
42129512 downloaded [9727/11672]
21546416 downloaded [10726/11672]
71459017 downloaded [10750/11672]
1174075 downloaded [10675/11672]
77710579 downloaded [10645/11672]
52119435 downloaded [10762/11672]
94821366 downloaded [10823/11672]
2139640 downloaded [10549/11672]
51474037 downloaded [10820/11672]
47163170 downloaded [10871/11672]
24433920 downloaded [9779/11672]
87321742 downloaded [10696/11672]
30221870 downloaded [10634/11672]
101105101 downloaded [10741/11672]
44478599 downloaded [10772/11672]
26378150 downloaded [9799/11672]
33008376 downloaded [10737/11672]
73345237 downloaded [10770/11672]
37678339 downloaded [10593/11672]
63261835 downloaded [10764/11672]
52038442 downloaded [10608/11672]
69975751 downloaded [10738/11672]
14214060 downloaded [9747/11672]
48365709 downloaded [9819/11672]
58153103 downloaded [10716/11672]
99267151 downloaded [10782/11672]
42352091 downloaded [10569/11672]
50005633 downloaded [9767/11672]
101105037 downloaded [10843/11672]
89172051 downloaded [10695/11672]
91864689 downloaded [10840/11672]
7574904 downloaded [10613/11672]
52584282 downloaded [9839/11672]
10163855 downloaded [10665/11672]
75901113 downloaded [10784/11672]
21576077 downloaded [10891/11672]
55936191 downloaded [10746/11672]
43793530 downloaded [9787/11672]
79387392 downloaded [10654/11672]
93018428 downloaded [10790/11672]
12015000 downloaded [10758/11672]
51228280 downloaded [9807/11672]
8660395 downloaded [10761/11672]
64276752 downloaded [10860/11672]
42517468 downloaded [10792/11672]
57030525 downloaded [10736/11672]
52083044 downloaded [10628/11672]
83656563 downloaded [10757/11672]
61606250 downloaded [10911/11672]
70345785 downloaded [9827/11672]
34479658 downloaded [10810/11672]
75850803 downloaded [9859/11672]
28168762 downloaded [10778/11672]
4729591 downloaded [10685/11672]
4167084 downloaded [10589/11672]
4997565 downloaded [10781/11672]
101105016 downloaded [10633/11672]
7373632 downloaded [10880/11672]
96981563 downloaded [9847/11672]
80529459 downloaded [10802/11672]
91557476 downloaded [10777/11672]
49881766 downloaded [9879/11672]
85289966 downloaded [10863/11672]
62383431 downloaded [10812/11672]
72924435 downloaded [10766/11672]
16958382 downloaded [10715/11672]
8576764 downloaded [10804/11672]
69247929 downloaded [9867/11672]
12493482 downloaded [9899/11672]
59531356 downloaded [10756/11672]
79747096 downloaded [10674/11672]
101105033 downloaded [10648/11672]
7913375 downloaded [10653/11672]
49003308 downloaded [9887/11672]
100275103 downloaded [10931/11672]
83039608 downloaded [10786/11672]
58589739 downloaded [10830/11672]
91996584 downloaded [9919/11672]
87209160 downloaded [10798/11672]
24530661 downloaded [9907/11672]
36539330 downloaded [10801/11672]
29177818 downloaded [10705/11672]
39880350 downloaded [10776/11672]
11819473 downloaded [10883/11672]
13723605 downloaded [9939/11672]
81078880 downloaded [10609/11672]
78990927 downloaded [10694/11672]
93708824 downloaded [10735/11672]
34995106 downloaded [10900/11672]
56518311 downloaded [10822/11672]
66073051 downloaded [9927/11672]
10024317 downloaded [10824/11672]
62201847 downloaded [10832/11672]
48285768 downloaded [10673/11672]
62405028 downloaded [10818/11672]
41392891 downloaded [9959/11672]
54700519 downloaded [10797/11672]
81782101 downloaded [10821/11672]
100341051 downloaded [10668/11672]
74567889 downloaded [10951/11672]
14037717 downloaded [9979/11672]
79724755 downloaded [10806/11672]
70980824 downloaded [10850/11672]
85325774 downloaded [10920/11672]
28715905 downloaded [10796/11672]
41373230 downloaded [10844/11672]
73481154 downloaded [9999/11672]
56161953 downloaded [10838/11672]
17241941 downloaded [10714/11672]
40139997 downloaded [10852/11672]
53318263 downloaded [10725/11672]
35998832 downloaded [10817/11672]
29054481 downloaded [9947/11672]
16684346 downloaded [10841/11672]
87468732 downloaded [10629/11672]
57157964 downloaded [10755/11672]
42577802 downloaded [10903/11672]
91397409 downloaded [10688/11672]
21368442 downloaded [10826/11672]
37491810 downloaded [10940/11672]
94022093 downloaded [9967/11672]
17946349 downloaded [10842/11672]
44440058 downloaded [10693/11672]
51097887 downloaded [10971/11672]
26847978 downloaded [10872/11672]
3292267 downloaded [10858/11672]
99785935 downloaded [9987/11672]
87669904 downloaded [10923/11672]
30439101 downloaded [10870/11672]
30013902 downloaded [10708/11672]
74277583 downloaded [10019/11672]
8083925 downloaded [10960/11672]
44073668 downloaded [10007/11672]
101105021 downloaded [10816/11672]
70597485 downloaded [10862/11672]
101105102 downloaded [10734/11672]
29537493 downloaded [10745/11672]
34848821 downloaded [10864/11672]
2896663 downloaded [10861/11672]
101105032 downloaded [10649/11672]
85639257 downloaded [10027/11672]
66192538 downloaded [10837/11672]
7984540 downloaded [10775/11672]
5439384 downloaded [10878/11672]
15989522 downloaded [10846/11672]
9322133 downloaded [10882/11672]
410904 downloaded [10728/11672]
12571621 downloaded [10836/11672]
55444629 downloaded [10047/11672]
16223761 downloaded [10713/11672]
22007085 downloaded [10892/11672]
99726621 downloaded [10765/11672]
84916669 downloaded [10039/11672]
1906812 downloaded [10669/11672]
39109382 downloaded [10991/11672]
70389815 downloaded [10980/11672]
45909477 downloaded [10067/11672]
19828680 downloaded [10890/11672]
61728808 downloaded [10943/11672]
99261403 downloaded [10059/11672]
7614732 downloaded [10881/11672]
70856343 downloaded [10733/11672]
28346136 downloaded [10857/11672]
96897184 downloaded [10754/11672]
59419719 downloaded [10910/11672]
65268179 downloaded [10748/11672]
50810455 downloaded [10785/11672]
101105043 downloaded [10689/11672]
59383041 downloaded [10087/11672]
22398665 downloaded [11011/11672]
4017398 downloaded [10877/11672]
70473293 downloaded [11000/11672]
81108658 downloaded [10795/11672]
67797569 downloaded [10856/11672]
7526150 downloaded [10079/11672]
30996652 downloaded [10898/11672]
12292422 downloaded [10884/11672]
38590361 downloaded [10902/11672]
61976639 downloaded [10912/11672]
27699122 downloaded [10963/11672]
101105041 downloaded [10866/11672]
21225115 downloaded [10753/11672]
36224040 downloaded [10901/11672]
28003512 downloaded [10107/11672]
952523 downloaded [10774/11672]
97240270 downloaded [10099/11672]
19362568 downloaded [11031/11672]
80621422 downloaded [11020/11672]
1984618 downloaded [10876/11672]
81439174 downloaded [10918/11672]
71068263 downloaded [10119/11672]
27870337 downloaded [10897/11672]
65285459 downloaded [10773/11672]
26873574 downloaded [10805/11672]
9349094 downloaded [10768/11672]
55049722 downloaded [11051/11672]
33734439 downloaded [10139/11672]
89450409 downloaded [10983/11672]
99927991 downloaded [10930/11672]
53618293 downloaded [10709/11672]
85808813 downloaded [10921/11672]
78665705 downloaded [10917/11672]
31712840 downloaded [11040/11672]
6182103 downloaded [10938/11672]
43575579 downloaded [10904/11672]
25845518 downloaded [10896/11672]
9400127 downloaded [10815/11672]
86547356 downloaded [10922/11672]
100341053 downloaded [10932/11672]
80813021 downloaded [10127/11672]
86483512 downloaded [10825/11672]
16471775 downloaded [10886/11672]
82791472 downloaded [10794/11672]
65741787 downloaded [10950/11672]
89904598 downloaded [10159/11672]
91500017 downloaded [10924/11672]
14957440 downloaded [10793/11672]
56401775 downloaded [10788/11672]
6374519 downloaded [10958/11672]
101105047 downloaded [10937/11672]
7805359 downloaded [10179/11672]
80193356 downloaded [11071/11672]
79371897 downloaded [11003/11672]
44297127 downloaded [10906/11672]
49936169 downloaded [10970/11672]
101105056 downloaded [10952/11672]
92519087 downloaded [10941/11672]
74426895 downloaded [10814/11672]
12436646 downloaded [10147/11672]
42596828 downloaded [10835/11672]
77402960 downloaded [10916/11672]
91135480 downloaded [10942/11672]
545781 downloaded [10729/11672]
58374502 downloaded [11060/11672]
87746184 downloaded [10845/11672]
69167267 downloaded [10978/11672]
30325729 downloaded [10167/11672]
2992036 downloaded [11023/11672]
96156729 downloaded [10926/11672]
32056070 downloaded [10990/11672]
40975243 downloaded [11043/11672]
5253985 downloaded [10957/11672]
57305373 downloaded [10187/11672]
51684157 downloaded [10972/11672]
38982356 downloaded [10199/11672]
14602126 downloaded [10961/11672]
61160289 downloaded [10808/11672]
101105046 downloaded [10944/11672]
63644830 downloaded [10998/11672]
24299458 downloaded [10962/11672]
13364097 downloaded [11091/11672]
101105036 downloaded [10865/11672]
91534476 downloaded [11080/11672]
32164201 downloaded [10749/11672]
31042659 downloaded [10813/11672]
36556781 downloaded [10855/11672]
80234301 downloaded [10207/11672]
65711558 downloaded [10936/11672]
69145169 downloaded [10977/11672]
20799347 downloaded [10834/11672]
90664857 downloaded [10946/11672]
79868386 downloaded [10981/11672]
88504133 downloaded [10982/11672]
41044418 downloaded [10992/11672]
101105105 downloaded [11010/11672]
56713552 downloaded [10219/11672]
49966326 downloaded [10833/11672]
3828844 downloaded [10769/11672]
43709490 downloaded [10828/11672]
71331215 downloaded [11001/11672]
38142739 downloaded [10239/11672]
327051 downloaded [10875/11672]
65046521 downloaded [11063/11672]
17441953 downloaded [10227/11672]
31002402 downloaded [11012/11672]
14886190 downloaded [10885/11672]
3040496 downloaded [10853/11672]
31834488 downloaded [10964/11672]
37256135 downloaded [10966/11672]
27671321 downloaded [10247/11672]
84404797 downloaded [11111/11672]
4059313 downloaded [10956/11672]
29477860 downloaded [11100/11672]
64867422 downloaded [11018/11672]
61272280 downloaded [10854/11672]
71595845 downloaded [11002/11672]
93595154 downloaded [11083/11672]
62528292 downloaded [10997/11672]
20003027 downloaded [10789/11672]
44227727 downloaded [10905/11672]
76704943 downloaded [10259/11672]
17427333 downloaded [11030/11672]
72064891 downloaded [10848/11672]
91530236 downloaded [10984/11672]
96378317 downloaded [10986/11672]
25311006 downloaded [10895/11672]
87481592 downloaded [11021/11672]
90861137 downloaded [11022/11672]
44822037 downloaded [11103/11672]
20899496 downloaded [11032/11672]
49127943 downloaded [10267/11672]
37478723 downloaded [11017/11672]
34172284 downloaded [10809/11672]
94187078 downloaded [10925/11672]
36326160 downloaded [10873/11672]
40387124 downloaded [10279/11672]
33773528 downloaded [11131/11672]
85590798 downloaded [11004/11672]
29354228 downloaded [11038/11672]
92043888 downloaded [11120/11672]
66594927 downloaded [10976/11672]
73810864 downloaded [10874/11672]
54927180 downloaded [11050/11672]
53054164 downloaded [10868/11672]
35817848 downloaded [11042/11672]
53832650 downloaded [10287/11672]
68223137 downloaded [10915/11672]
95034141 downloaded [11006/11672]
55262310 downloaded [11052/11672]
49088914 downloaded [10829/11672]
3875465 downloaded [11123/11672]
75157704 downloaded [11070/11672]
10598400 downloaded [10299/11672]
24050692 downloaded [10894/11672]
23499963 downloaded [10893/11672]
60759087 downloaded [11062/11672]
6075533 downloaded [11024/11672]
27923575 downloaded [11037/11672]
52331012 downloaded [10935/11672]
31855260 downloaded [11041/11672]
64511793 downloaded [10307/11672]
61159609 downloaded [10996/11672]
27069566 downloaded [10945/11672]
60884672 downloaded [11140/11672]
10584050 downloaded [11026/11672]
12332865 downloaded [11151/11672]
17197110 downloaded [10888/11672]
57416183 downloaded [11058/11672]
59277750 downloaded [11061/11672]
62623659 downloaded [10913/11672]
94317736 downloaded [11143/11672]
86379342 downloaded [11078/11672]
34611551 downloaded [10965/11672]
7852510 downloaded [11090/11672]
60715406 downloaded [10319/11672]
92409659 downloaded [10327/11672]
100278038 downloaded [11171/11672]
43004235 downloaded [11044/11672]
101105107 downloaded [10955/11672]
66380357 downloaded [10914/11672]
56588755 downloaded [11057/11672]
48636108 downloaded [11046/11672]
93473606 downloaded [11082/11672]
101105104 downloaded [10849/11672]
39680372 downloaded [11160/11672]
21438286 downloaded [11016/11672]
81172177 downloaded [11072/11672]
53265336 downloaded [10908/11672]
93078761 downloaded [10985/11672]
92650018 downloaded [11081/11672]
57970721 downloaded [10975/11672]
42941100 downloaded [10339/11672]
1929294 downloaded [10347/11672]
53087962 downloaded [10933/11672]
21985407 downloaded [11098/11672]
34365442 downloaded [11102/11672]
100278029 downloaded [11163/11672]
81179446 downloaded [10359/11672]
15758127 downloaded [11092/11672]
25750986 downloaded [11036/11672]
101105064 downloaded [10953/11672]
80086070 downloaded [10934/11672]
82255872 downloaded [11110/11672]
99049589 downloaded [10928/11672]
70569684 downloaded [11066/11672]
32247099 downloaded [11101/11672]
66984907 downloaded [11064/11672]
52962804 downloaded [10995/11672]
91957038 downloaded [11005/11672]
100278001 downloaded [11191/11672]
21615956 downloaded [10367/11672]
76833149 downloaded [10869/11672]
86133013 downloaded [11077/11672]
35334193 downloaded [10948/11672]
101105106 downloaded [10954/11672]
56993277 downloaded [11118/11672]
87091930 downloaded [11112/11672]
29650040 downloaded [11130/11672]
45354718 downloaded [11180/11672]
51706604 downloaded [10973/11672]
101105073 downloaded [11121/11672]
56461575 downloaded [11056/11672]
100278028 downloaded [11183/11672]
101105074 downloaded [11086/11672]
58932616 downloaded [10379/11672]
101105065 downloaded [11015/11672]
2106266 downloaded [11122/11672]
98360333 downloaded [11084/11672]
18954366 downloaded [10889/11672]
23361526 downloaded [11211/11672]
58793369 downloaded [11138/11672]
97590748 downloaded [10387/11672]
21011044 downloaded [11097/11672]
6992184 downloaded [11025/11672]
48214588 downloaded [10968/11672]
70781053 downloaded [10399/11672]
56294501 downloaded [11106/11672]
53094821 downloaded [11117/11672]
23837054 downloaded [11035/11672]
44644529 downloaded [11045/11672]
53865474 downloaded [10974/11672]
43582229 downloaded [10993/11672]
11110218 downloaded [11150/11672]
83199011 downloaded [11076/11672]
65589010 downloaded [11141/11672]
89631140 downloaded [10407/11672]
100278042 downloaded [11200/11672]
34572613 downloaded [11132/11672]
45313724 downloaded [11104/11672]
58720904 downloaded [11203/11672]
58549532 downloaded [10909/11672]
18807109 downloaded [11096/11672]
89264428 downloaded [11142/11672]
72859417 downloaded [11231/11672]
46660187 downloaded [11158/11672]
25908748 downloaded [10988/11672]
56058749 downloaded [11055/11672]
5370235 downloaded [11223/11672]
44221928 downloaded [11013/11672]
41209828 downloaded [10427/11672]
58406094 downloaded [11137/11672]
20216608 downloaded [11126/11672]
5043011 downloaded [10419/11672]
67100549 downloaded [11065/11672]
50275295 downloaded [10994/11672]
10497636 downloaded [11152/11672]
100278036 downloaded [11161/11672]
100278039 downloaded [11170/11672]
4991081 downloaded [11220/11672]
99266988 downloaded [10929/11672]
12148078 downloaded [11178/11672]
100278024 downloaded [11162/11672]
51849216 downloaded [11116/11672]
57722593 downloaded [11251/11672]
12931061 downloaded [11124/11672]
58827995 downloaded [11014/11672]
11449436 downloaded [11240/11672]
97091969 downloaded [11008/11672]
89631142 downloaded [10439/11672]
59789370 downloaded [11243/11672]
82977464 downloaded [11075/11672]
20989253 downloaded [11033/11672]
64659851 downloaded [10447/11672]
101105060 downloaded [11146/11672]
19275188 downloaded [11157/11672]
101105072 downloaded [11085/11672]
22634473 downloaded [11034/11672]
100278044 downloaded [11172/11672]
100278002 downloaded [11190/11672]
100278025 downloaded [11181/11672]
100278011 downloaded [11198/11672]
100278026 downloaded [11182/11672]
